CODE_CLIENT,RAISON,STATUT_MARITAL,TITRE,TITRE_COEMP,GARANTIE,ASSURANCE,LOGEMENT,TYPE_LOGEMENT,PROFESSION,ENFANTS,ANCIENNETE_BANCAIRE,SALAIRE,SALAIRE_COEMP,NB_PERS,REVENU/TETE,LOYER,AGE,EMPRUNTS_COURANTS,DUREE_EMPRUNT,REMBOURSEMENT,SUCCES
1497,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Employe,2,10,8544,6772,4,3829,1120,48,604,4,Lent,O
1501,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,3,13,6504,5788,5,2458,3216,40,0,4,Lent,O
1502,TV,Separe,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,16,4675,0,1,4675,0,64,0,4,Lent,O
1503,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe,0,20,7161,9259,2,8210,2800,45,1860,4,Lent,O
1506,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Inactif,2,20,0,0,4,0,1760,40,496,4,Lent,O
1509,Courrier,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Employe,0,12,7248,0,1,7248,720,31,868,3,Lent,O
1510,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,2,10992,0,1,10992,1920,27,1054,1,Rapide,O
1511,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,11,8376,0,3,2792,1440,44,930,3,Lent,O
1512,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,39,7099,10939,2,9019,4000,63,1550,4,Lent,O
1514,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Inactif,2,11,0,0,4,0,0,51,248,4,Lent,O
1515,Autre,Celibataire,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,2,6652,0,3,2217,1580,28,1292,4,Lent,O
1516,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Inactif,0,6,6600,0,1,6600,820,22,173,3,Rapide,O
1518,Autre,Celibataire,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,0,25,7296,7564,2,7430,1600,45,1550,4,Lent,O
1520,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,18,6974,6998,2,6986,1600,54,0,3,Rapide,O
1523,Autre,Marie,Mme,M.,Non,Non,Locataire,Appartement,Employe,2,2,6019,8875,4,3723,1764,30,372,4,Lent,O
1525,TV,Concubin,Mme,M.,Oui,Non,Locataire,Maison,Employe,0,10,5880,3633,2,4756,1800,46,899,4,Lent,O
1527,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,2,19,11716,0,4,2929,240,44,3100,4,Lent,O
1529,Courrier,Marie,Mme,M.,Oui,Oui,Proprietaire,Maison,Chomeur,3,20,0,0,5,0,2112,33,434,4,Lent,O
1530,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,4,5,1123,1113,6,372,2640,40,930,3,Lent,O
1531,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,2,8,10224,0,3,3408,0,35,675,4,Lent,O
1532,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,1,20,13228,10795,3,8007,3760,40,1484,4,Lent,O
1533,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,2,12,4896,3441,4,2084,0,29,744,4,Lent,O
1534,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,1,35,3355,0,3,1118,4000,58,186,4,Lent,O
1536,TV,Marie,Mme,M.,Oui,Non,Proprietaire,Maison,Cadre,1,11,9120,11217,3,6779,0,28,248,3,Rapide,O
1537,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,5,6614,7934,2,7274,996,28,728,4,Lent,O
1538,TV,Celibataire,Mme,Aucun,Non,Oui,Locataire,Appartement,Ouvrier,0,28,5841,0,1,5841,1440,61,911,3,Rapide,O
1539,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Cadre,1,12,8971,0,2,4485,1120,35,0,3,Lent,O
1540,TV,Celibataire,Mme,M.,Oui,Non,Locataire,Maison,Representant,0,16,4512,4598,2,4555,1680,40,0,4,Lent,O
1541,Autre,Divorce,Mlle,Aucun,Non,Non,Locataire,Appartement,Ouvrier,1,14,5971,0,2,2985,720,32,310,3,Rapide,O
1545,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,0,15,0,0,2,0,0,49,0,4,Lent,O
1549,TV,Divorce,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,10,6235,0,1,6235,688,33,0,4,Lent,O
1550,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Representant,2,5,13872,0,4,3468,6160,42,620,4,Lent,O
1551,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Maison,Employe de bureau,0,30,6081,0,1,6081,0,47,1550,4,Lent,O
1552,Courrier,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Employe,0,12,11049,0,1,11049,0,35,0,4,Lent,O
1553,Courrier,Veuf,Mme,Aucun,Non,Non,Proprietaire,Appartement,Employe,0,32,7080,0,1,7080,0,62,0,4,Lent,O
1554,Courrier,Concubin,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,0,12,6326,4272,2,5299,1448,25,806,4,Lent,O
1557,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,12,7569,0,1,7569,1200,28,1339,3,Lent,O
1558,Autre,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,0,7320,0,1,7320,1984,53,0,4,Lent,O
1561,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,1,14,9600,0,3,3200,2320,47,1116,1,Rapide,O
1562,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,4,8,6460,0,6,1076,2320,40,992,4,Lent,O
1563,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,10,11712,6772,2,9242,3200,29,1240,3,Rapide,O
1564,Courrier,Marie,M.,Mme,Non,Non,Locataire,Appartement,Ouvrier,2,24,11520,9153,4,5168,0,48,0,3,Rapide,O
1565,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,0,20,5956,7876,2,6916,384,57,434,4,Lent,O
1566,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,1,11,10881,0,3,3627,0,47,0,4,Lent,O
1569,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,0,0,7200,12110,2,9655,0,25,0,4,Lent,O
1570,TV,Marie,Mme,M.,Non,Non,Locataire,Maison,Retraite,1,16,0,0,3,0,0,59,0,3,Rapide,O
1571,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe,0,11,7099,0,1,7099,1104,33,868,3,Rapide,O
1572,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,3,16,9600,10080,5,3936,1040,53,1426,3,Rapide,O
1574,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,20,10185,9163,2,9674,0,71,0,3,Rapide,O
1575,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,25,4320,0,1,4320,0,62,297,4,Lent,O
1577,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,0,20,7584,12307,2,9945,1560,55,0,4,Lent,O
1578,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Retraite,0,3,5760,0,1,5760,472,25,0,4,Lent,O
1579,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Maison,Ouvrier,0,6,6240,0,1,6240,0,24,0,4,Lent,O
1580,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier,0,15,2620,2539,2,2579,0,44,1829,4,Lent,O
1583,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,2,18,7296,3768,4,2766,0,40,0,3,Rapide,O
1584,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Employe,3,13,7761,0,5,1552,1624,36,372,4,Lent,O
1585,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,0,0,7660,9091,2,8375,0,58,992,4,Lent,O
1587,TV,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier,1,13,4108,0,2,2054,0,38,0,4,Lent,O
1590,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,7,12177,0,1,12177,1200,49,0,4,Lent,O
1592,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,3,3,7156,8136,5,3058,1920,36,744,3,Rapide,O
1594,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Maison,Ouvrier,0,10,5875,0,1,5875,0,30,0,4,Lent,O
1596,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,3,15,7732,7924,5,3131,3452,35,0,3,Rapide,O
1597,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,25,8304,0,1,8304,1440,63,0,4,Lent,O
1598,TV,Separe,Mme,Aucun,Non,Non,Locataire,Maison,Cadre,3,16,5563,0,4,1390,0,37,0,4,Lent,O
1599,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,35,8760,0,1,8760,0,60,868,4,Lent,O
1601,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,0,8,6566,4344,2,5455,1560,28,155,4,Lent,O
1605,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe,2,11,8990,14961,4,5987,2396,33,1602,4,Lent,O
1608,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,18,6926,7392,2,7159,1520,42,1488,4,Lent,O
1609,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,1,5448,0,1,5448,0,63,0,3,Lent,O
1614,TV,Marie,M.,Mme,Oui,Oui,Famille,Maison,Representant,3,11,7680,7252,5,2986,0,29,505,3,Rapide,O
1615,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Retraite,0,11,7468,0,1,7468,1040,42,1116,4,Lent,O
1620,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Representant,0,9,9187,11803,2,10495,3824,34,372,4,Lent,O
1621,Autre,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,25,7166,0,1,7166,720,49,744,4,Lent,O
1624,Courrier,Celibataire,Mlle,M.,Oui,Non,Locataire,Appartement,Employe de bureau,1,10,3744,4022,3,2588,1040,22,1116,3,Lent,O
1625,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Retraite,0,3,5649,0,1,5649,0,24,0,2,Normal,O
1626,TV,Divorce,M.,Aucun,Non,Non,Locataire,Appartement,Retraite,0,20,8500,0,1,8500,1988,67,0,4,Lent,O
1628,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,1,10080,0,1,10080,2080,37,0,4,Lent,O
1633,TV,Marie,M.,Mme,Oui,Oui,Famille,Maison,Representant,3,11,7254,7203,5,2891,0,30,476,3,Rapide,O
1634,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Maison,Ouvrier,0,5,8577,0,1,8577,800,25,0,4,Lent,O
1636,Autre,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Employe,2,8,9792,0,3,3264,1660,40,1178,3,Lent,O
1638,Courrier,Marie,M.,M.,Oui,Non,Locataire,Maison,Retraite,0,35,11520,15566,2,13543,0,60,1860,1,Rapide,O
1639,Autre,Concubin,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,1,3,8088,0,2,4044,880,26,248,3,Rapide,O
1644,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,25,10046,8491,2,9268,0,55,1819,4,Lent,O
1645,Autre,Celibataire,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,0,16,4531,7219,2,5875,0,61,0,4,Lent,O
1646,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Representant,2,3,12480,10401,4,5720,2800,45,2046,4,Lent,O
1647,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,2,10,12000,0,4,3000,960,43,0,4,Lent,O
1648,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,1,10,7008,0,2,3504,2640,27,465,4,Lent,O
1649,Courrier,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Employe,0,24,6336,0,1,6336,1760,44,0,3,Lent,O
1650,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Employe,0,11,8083,0,1,8083,1040,36,744,3,Rapide,O
1652,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Retraite,3,11,0,0,5,0,1280,29,930,4,Lent,O
1653,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,21,4392,0,3,1464,480,49,1364,3,Rapide,O
1654,Courrier,Divorce,Mme,Aucun,Non,Non,Proprietaire,Appartement,Employe,0,26,8488,0,1,8488,1725,47,525,4,Lent,O
1655,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,3,7,0,0,5,0,2240,35,0,4,Lent,O
1656,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,16,7099,0,1,7099,4136,71,368,4,Lent,O
1658,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Representant,1,25,42163,62078,3,34747,0,44,0,4,Lent,O
1659,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,2,13,16243,16108,4,8087,2800,44,248,4,Lent,O
1661,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Employe,2,11,7320,0,4,1830,616,35,248,4,Lent,O
1663,Autre,Concubin,M.,Aucun,Non,Non,Locataire,Appartement,Retraite,0,18,6902,0,1,6902,2320,35,744,4,Lent,O
1668,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier,2,20,9792,10824,4,5154,0,37,1984,4,Lent,O
1669,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Employe de bureau,3,22,11040,0,5,2208,2372,41,1218,3,Lent,O
1673,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,1,25,0,0,3,0,0,47,3720,4,Lent,O
1675,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Cadre,1,7,8601,11203,3,6601,2720,33,0,4,Lent,O
1676,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,3,15,6528,7176,5,2740,2160,34,558,3,Lent,O
1679,TV,Divorce,M.,Aucun,Non,Non,Locataire,Maison,Retraite,0,42,6902,0,1,6902,0,66,0,3,Lent,O
1681,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,0,45,13473,0,2,6736,0,69,868,4,Lent,O
1682,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,7,9734,0,1,9734,0,29,0,3,Rapide,O
1684,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Ouvrier qualifie,0,7,10022,6643,2,8332,0,44,1116,3,Rapide,O
1685,Courrier,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Inactif,0,6,2995,0,1,2995,856,57,0,3,Lent,O
1686,Autre,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Employe de bureau,2,12,4896,7694,4,3147,0,29,744,4,Lent,O
1688,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Representant,0,20,35030,28968,2,31999,3240,49,0,4,Lent,O
1690,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,15,11937,0,1,11937,3680,50,0,4,Lent,O
1692,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,24,2827,0,1,2827,1492,51,372,3,Rapide,O
1693,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Retraite,0,5,4694,0,1,4694,6768,75,248,4,Lent,O
1696,Autre,Separe,Mme,Aucun,Non,Non,Locataire,Appartement,Representant,0,12,6720,0,1,6720,1840,34,0,4,Lent,O
1697,Courrier,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,1,8092,0,1,8092,1848,66,1860,3,Lent,O
1698,Autre,Divorce,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,10,16742,0,1,16742,0,53,0,4,Lent,O
1703,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Ouvrier,2,1,5145,0,3,1715,1668,47,806,3,Rapide,O
1704,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,0,26,16574,14054,2,15314,1600,46,2480,4,Lent,O
1706,Autre,Separe,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,15,7104,0,1,7104,1440,31,0,3,Rapide,O
1712,Autre,Divorce,M.,Aucun,Non,Non,Locataire,Maison,Cadre,1,15,16564,0,2,8282,4400,44,744,3,Rapide,O
1713,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,5,9600,10094,2,9847,0,64,372,4,Lent,O
1715,TV,Celibataire,Mme,Aucun,Non,Non,Locataire,Maison,Ouvrier,2,20,5193,0,3,1731,1200,52,0,4,Lent,O
1716,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,1,6297,0,1,6297,0,28,812,3,Lent,O
1718,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,1,4,8169,6307,3,4825,1168,63,0,4,Lent,O
1719,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Employe de bureau,1,22,23779,32769,3,18849,6960,43,0,3,Rapide,O
1724,Autre,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,30,25920,0,1,25920,0,69,3372,3,Rapide,O
1725,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Enseignant,3,21,11179,7051,5,3646,8000,39,496,4,Lent,O
1727,Autre,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,15,8160,0,1,8160,1200,44,0,2,Normal,O
1731,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,3,12676,0,2,6338,0,60,868,4,Lent,O
1732,TV,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Retraite,0,4,12134,0,2,6067,0,62,0,4,Lent,O
1733,Courrier,Veuf,Mme,Aucun,Non,Non,Locataire,Maison,Ouvrier qualifie,2,20,13291,0,3,4430,360,53,1019,4,Lent,O
1734,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,30,6000,0,1,6000,888,53,0,1,Rapide,O
1735,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Appartement,Representant,1,3,10560,0,2,5280,0,57,0,3,Rapide,O
1736,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier qualifie,0,25,8928,8500,2,8714,1680,56,682,4,Lent,O
1737,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Representant,0,12,3681,4075,2,3878,0,48,0,3,Rapide,O
1738,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier qualifie,2,20,9600,5899,4,3874,2960,43,496,3,Lent,O
1739,Courrier,Divorce,Mme,Aucun,Non,Oui,Famille,Appartement,Employe,0,10,10204,0,1,10204,0,34,0,3,Rapide,O
1740,Courrier,Celibataire,Mme,M.,Oui,Non,Locataire,Appartement,Chomeur,0,0,0,0,2,0,0,22,0,4,Lent,O
1741,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,0,12,0,0,2,0,320,56,477,3,Rapide,O
1746,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,0,20,0,0,2,0,0,56,920,3,Lent,O
1748,Autre,Concubin,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,4,6206,0,3,2068,280,31,0,3,Rapide,O
1749,Courrier,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Representant,1,5,5376,0,2,2688,768,27,0,4,Lent,O
1752,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,1,2,10497,0,3,3499,0,29,961,4,Lent,O
1753,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,0,2400,0,1,2400,0,68,0,4,Lent,O
1755,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Representant,2,8,8592,8481,4,4268,4080,35,496,4,Lent,O
1756,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,3,15,7382,8664,5,3209,0,36,1147,4,Lent,O
1759,Courrier,Celibataire,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,25,5760,0,1,5760,828,62,0,4,Lent,O
1764,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,1,6,44640,40156,3,28265,6400,57,2604,3,Rapide,O
1766,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,0,28,7636,7747,2,7691,560,55,0,4,Lent,O
1767,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier qualifie,4,10,8352,9686,6,3006,2400,27,0,4,Lent,O
1768,Autre,Concubin,Mme,M.,Oui,Non,Locataire,Appartement,Cadre,4,25,12235,19857,6,5348,2216,43,86,4,Lent,O
1769,Courrier,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,20,16128,11385,3,9171,0,49,0,3,Rapide,O
1770,Courrier,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Cadre,0,24,11131,6292,2,8711,1600,49,1240,1,Rapide,O
1771,TV,Celibataire,M.,Mme,Oui,Non,Locataire,Appartement,Cadre,0,1,15360,17577,2,16468,1280,40,1643,4,Lent,O
1772,TV,Marie,Mme,M.,Oui,Non,Locataire,Maison,Retraite,0,20,7416,10723,2,9069,2160,61,0,3,Rapide,O
1773,TV,Divorce,Mme,Aucun,Non,Non,Locataire,Maison,Enseignant,0,5,11966,0,1,11966,2160,49,0,4,Lent,O
1774,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Ouvrier,1,12,6532,0,3,2177,0,53,930,4,Lent,O
1775,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier,0,4,7900,0,1,7900,1768,40,620,3,Rapide,O
1776,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Ouvrier qualifie,0,12,8452,0,1,8452,0,39,421,4,Lent,O
1779,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Cadre,2,4,25814,33220,4,14758,5200,44,3100,3,Rapide,O
1780,Courrier,Celibataire,Mme,M.,Oui,Oui,Locataire,Maison,Enseignant,2,12,9705,7497,4,4300,5328,35,0,4,Lent,O
1787,TV,Concubin,M.,Mme,Oui,Non,Proprietaire,Maison,Ouvrier,1,15,6600,0,3,2200,3889,37,0,3,Rapide,O
1788,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Inactif,0,8,6100,0,1,6100,12800,63,1178,4,Lent,O
1791,Autre,Marie,Mme,M.,Oui,Non,Locataire,Maison,Enseignant,2,17,10588,8491,4,4769,1116,46,1860,3,Rapide,O
1795,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,3,8,26712,0,5,5342,3640,43,1072,3,Rapide,O
1796,Autre,Marie,M.,Mme,Oui,Non,Locataire,Appartement,Ouvrier,3,7,10118,8222,5,3668,1388,35,1426,4,Lent,O
1798,Autre,Marie,M.,Mme,Oui,Non,Locataire,Maison,Retraite,0,30,15360,8184,2,11772,0,70,1246,4,Lent,O
1800,TV,Marie,M.,Mme,Oui,Non,Locataire,Maison,Cadre,2,10,18912,10833,4,7436,2480,40,1860,3,Rapide,O
1873,Autre,Celibataire,Mme,Aucun,Non,Non,Locataire,Maison,Retraite,0,20,6144,0,1,6144,0,62,0,4,Lent,O
1874,Courrier,Marie,Mme,M.,Oui,Oui,Locataire,Maison,Employe,0,20,8611,11342,2,9976,3200,49,328,3,Rapide,O
1875,TV,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Retraite,0,5,6043,0,1,6043,0,25,0,4,Lent,O
1876,TV,Celibataire,M.,Aucun,Non,Non,Locataire,Appartement,Retraite,0,8,6720,0,1,6720,0,27,458,4,Lent,O
1877,Autre,Celibataire,Mlle,Aucun,Non,Non,Locataire,Appartement,Employe de bureau,0,26,8222,0,1,8222,996,56,372,3,Lent,O
1879,TV,Veuf,Mme,Aucun,Non,Non,Locataire,Appartement,Retraite,0,15,4228,0,1,4228,0,67,186,3,Rapide,O
1880,Autre,Concubin,Mme,M.,Oui,Non,Locataire,Maison,Chomeur,2,10,0,0,4,0,0,41,682,4,Lent,O
1883,TV,Marie,Mme,M.,Oui,Non,Locataire,Appartement,Ouvrier,2,0,3921,2563,4,1621,2628,35,0,2,Normal,O
